DerivativeID,ProductID,Title,Title2,TotalStock,ProductImage,SwatchImage,BackInStock,Price,PriceWholesale,Weight,Location,Enabled,Code,DerivRank,DerivGTIN,DerivMPN
5003,2880,n/a,n/a,0,large_2005.jpg,,,5.99,0.00,0.1,,1,2005,1
5009,2885,2 Pouch Offer,n/a,0,large_2264.jpg,,,4.99,0.00,0.01,,1,,1
5010,2886,Single Pouch,n/a,0,large_2264.jpg,,,2.99,0.00,0.01,,1,,1
5011,2887,n/a,n/a,0,large_1006.jpg,,,4.99,0.00,0.1,,1,1006,1
5012,2888,n/a,n/a,0,large_candle_hanger_blue_600_a.jpg,,,8.99,0.00,0.5,,1,,1
5013,2889,n/a,n/a,0,large_candle_hanger_red_600_a.jpg,,,8.99,0.00,0.4,,1,,1
5015,2891,n/a,n/a,0,large_harmony_.jpg,,,8.99,3.74,0.3,,1,DMGAA04,1
5016,2892,n/a,n/a,0,large_1297.jpg,,,39.99,0.00,0.1,,1,1297,1
5018,2894,n/a,n/a,0,large_2119.jpg,,,5.99,0.00,0.1,,1,2119,1
5019,2895,100ml Bottle,n/a,0,large_361.jpg,,,5.99,0.00,0.1,,1,361/352,1
5020,2895,250ml Bottle,n/a,0,large_361.jpg,,,13.99,0.00,0.01,,1,361/353,1
5021,2896,n/a,n/a,0,large_2349.jpg,,,5.99,0.00,0.1,,1,2349,1
5022,2897,n/a,n/a,0,large_2080.jpg,,,5.99,0.00,0.1,,1,2080,1
5026,2901,n/a,n/a,0,large_2205.jpg,,,5.99,0.00,0.5,,1,2205,1
5027,2902,n/a,n/a,0,large_1362.jpg,,,1.20,0.00,0.1,,1,1362,1
5028,2903,n/a,n/a,0,,,,2.99,1.99,0.12,,1,AV19230,1
5029,2904,n/a,n/a,0,large_2241.jpg,,,9.99,0.00,0.85,,1,2241,1
5032,2907,Half Moon,n/a,0,large_1103.jpg,,,1.49,0.00,0.02,,1,,1
5033,2907,Star 14 Point,n/a,0,large_1103.jpg,,,1.49,0.00,0.02,,1,,1
5034,2907,Star 5 Point,n/a,0,large_1103.jpg,,,1.49,0.00,0.02,,1,,1
5035,2908,n/a,n/a,0,large_1001.jpg,,,1.00,0.00,0.1,,1,,1
5036,2909,n/a,n/a,0,large_1869.jpg,,,1.00,0.00,0.01,,1,,1
5037,2910,n/a,n/a,0,large_789.jpg,,,9.99,0.00,0.1,,1,789,1
5038,2911,n/a,n/a,0,large_1055.jpg,,,3.99,0.00,0.1,,1,1055,1
5039,2912,Calming- A blend of calming aromatic forest herbs & flowers.,n/a,0,large_1617.jpg,,,1.20,0.00,0.1,,1,,1
5040,2912,Energizing- A powerful blend of exotic oils & woods.,n/a,0,large_1617.jpg,,,1.20,0.00,0.1,,1,,1
5041,2912,Happiness- Experience bliss with a delightful blend of sweet woods & spices.,n/a,0,large_1617.jpg,,,1.20,0.00,0.1,,1,,1
5042,2912,Meditation- A mood setting blend of Sandalwood and floral oils.,n/a,0,large_1617.jpg,,,1.20,0.00,0.1,,1,,1
5043,2912,"Refreshing- A smooth and sophisticated aroma of Amber, Jasmine & Sandalwood.",n/a,0,large_1617.jpg,,,1.20,0.00,0.1,,1,,1
5045,2914,n/a,n/a,0,,,,4.99,2.99,0.1,A7B,1,IB8R,1
5046,2915,n/a,n/a,0,large_incense_smoke_box_antique.jpg,,,5.99,0.00,0.1,,1,2556,1
5047,2916,n/a,n/a,0,large_2830.jpg,,,5.99,0.00,0.3,,1,2830,1
5048,2917,Apple Spice,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5049,2917,Cappucino Coffee,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5050,2917,Cinnamon Twist,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5051,2917,Citrus,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5052,2917,Green Tea,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5053,2917,Indian Sandalwood,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5054,2917,Jasmine Garden,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5055,2917,Marine Note,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5056,2917,Peach,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5057,2917,Rain Forset,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5058,2917,Rose,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5059,2917,Vanilla,n/a,0,large_1169.jpg,,,2.99,0.00,0.01,,1,,1
5060,2918,Cinnamon,n/a,0,large_687.jpg,,,1.00,0.00,0.02,,1,687/670,1
5061,2918,Lavender,n/a,0,large_687.jpg,,,1.00,0.00,0.02,,1,687/254,1
5062,2918,Patchouli,n/a,0,large_687.jpg,,,1.00,0.00,0.02,,1,687/255,1
5063,2918,Ylang Ylang,n/a,0,large_687.jpg,,,1.00,0.00,0.02,,1,687/870,1
5064,2919,Amber,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2205,1
5065,2919,Cinnamon,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2206,1
5066,2919,Coconut,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2641,1
5067,2919,Dragons Blood,n/a,0,large_1559.jpg,,,1.29,0.00,0.05,,1,1559/2286,1
5068,2919,Frankincense & Myrrh,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2490,1
5069,2919,Jasmine,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2129,1
5070,2919,Lavender,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2642,1
5071,2919,Musk,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2208,1
5072,2919,Patchouli,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2643,1
5073,2919,Sandalwood,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2130,1
5074,2919,Sea Breeze,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/1474,1
5075,2919,Strawberry,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2381,1
5076,2919,Vanilla,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2131,1
5077,2919,Ylang Ylang,n/a,0,large_1559.jpg,,,1.29,0.00,0.01,,1,1559/2491,1
5079,2921,n/a,n/a,0,,,,7.99,4.99,0.5,A7D,1,ISH-131,1,5.0558E+12
5080,2922,n/a,n/a,0,,,,4.99,2.99,0.14,,1,IH_03113,1
5082,2924,n/a,n/a,0,large_2076.jpg,,,5.99,0.00,0.1,,1,2076,1
5083,2925,n/a,n/a,0,large_2078.jpg,,,5.99,0.00,0.1,,1,,1
5084,2926,n/a,n/a,0,large_2481.jpg,,,24.99,0.00,0.1,,1,2481,1
5085,2927,n/a,n/a,0,,,,7.99,4.99,0.6,A7B,1,IF195,1,5.05507E+12
5088,2930,Sorry Sold Out,n/a,0,large_752.jpg,,,0.00,0.00,0.1,,1,,1
5108,2934,n/a,n/a,0,,,,19.99,8.32,0.5,,1,MMWA863,1
5109,2935,n/a,n/a,0,large_2089.jpg,,,1.00,0.00,0.1,,1,2089,1
5111,2936,n/a,n/a,0,large_2467.jpg,,,14.99,0.00,0.1,,1,2467,1
5112,2937,n/a,n/a,0,large_cream_buddha_lge_w.jpg,,,29.99,13.33,4,,1,DSPBR24,1
5117,2941,n/a,n/a,0,,,,12.99,4.99,0.35,L6D,1,AVCRM2/60,1,7.3581E+11
6062,2943,500ml Bottle,,0,,,,14.99,7.49,0.75,L7B,1,AVBB1/500,1,7.3581E+11
5121,2944,One box (Approx. 14 sticks),n/a,0,,,,1.29,0.89,0.05,A6C,1,39164,1,5.02869E+12
7861,2944,Pack of Twelve Boxes (Approx. 180 sticks),,0,,,,12.99,9.49,0.5,A6C,1,39164,1,5.02869E+12
5122,2945,n/a,n/a,0,large_2083.jpg,,,2.99,1.66,0.1,,1,2083,1
5125,2946,n/a,n/a,0,large_1656.jpg,,,10.99,0.00,0.1,,1,1656,1
5126,2947,n/a,n/a,0,,,,7.99,3.99,0.07,K,1,AVOIL13/10,1,7.3581E+11
5127,2948,n/a,n/a,0,large_2351.jpg,,,5.99,0.00,0.1,,1,2351,1
5128,2949,Green Tea & Lemongrass,n/a,0,large_1191.jpg,,,12.99,0.00,0.1,,1,,1
5129,2949,Sandalwood & Patchouli,n/a,0,large_1191.jpg,,,12.99,0.00,0.1,,1,,1
5130,2950,n/a,n/a,0,large_705.jpg,,,13.99,0.00,0.03,,1,705,1
5131,2951,n/a,n/a,0,large_1084.jpg,,,5.99,0.00,0.05,,1,1084,1
5132,2952,n/a,n/a,0,large_1550.jpg,,,5.99,0.00,0.1,,1,1550,1
5133,2953,n/a,n/a,0,large_1551.jpg,,,5.99,0.00,0.1,,1,1551,1
5134,2954,n/a,n/a,0,large_1552.jpg,,,5.99,0.00,0.1,,1,1552,1
5135,2955,n/a,n/a,0,large_1553.jpg,,,5.99,0.00,0.1,,1,1553,1
5136,2956,n/a,n/a,0,large_1554.jpg,,,5.99,0.00,0.1,,1,1554,1
5137,2957,Sorry temp out of stock,n/a,0,large_1547.jpg,,,0.00,0.00,0.01,,1,,1
5138,2958,n/a,n/a,0,large_1544.jpg,,,5.99,0.00,0.1,,1,1544,1
5139,2959,n/a,n/a,0,large_1546.jpg,,,5.99,0.00,0.1,,1,1546,1
5140,2960,n/a,n/a,0,,,,0.00,0.00,0.02,,1,1081,1
5141,2961,n/a,n/a,0,large_1326.jpg,,,9.99,0.00,0.1,,1,,1
5142,2962,n/a,n/a,0,large_2340.jpg,,,5.99,0.00,0.1,,1,,1
5143,2963,n/a,n/a,0,large_1561.jpg,,,4.99,0.00,0.1,,1,1561,1
5145,2964,n/a,n/a,0,large_2047.jpg,,,1.99,0.00,0.1,,1,2047,1
5146,2965,n/a,n/a,0,large_2248.jpg,,,19.99,0.00,0.4,,1,2248,1
5147,2966,n/a,n/a,0,,,,2.99,1.99,0.2,L12C,1,910,1
5151,2969,n/a,n/a,0,large_1874.jpg,,,1.99,0.00,0.1,,1,1874,1
5152,2970,n/a,n/a,0,large_2840.jpg,,,8.99,0.00,0.3,,1,2840,1
5153,2971,n/a,n/a,0,large_2834.jpg,,,9.99,0.00,0.35,,1,2834,1
5156,2973,Med Sorry sold out,n/a,0,large_1824.jpg,,,0.00,0.00,0.01,,1,1824/1869,1
5157,2973,Small 125mm Tall,n/a,0,large_1824.jpg,,,3.99,0.00,0.1,,1,1824/1868,1
5155,2973,Large,n/a,0,large_1824.jpg,,,15.99,0.00,0.1,,1,1824/1881,1
5160,2975,n/a,n/a,0,large_1891.jpg,,,29.99,0.00,0.1,,1,1891,1
5161,2976,n/a,n/a,0,large_1174.jpg,,,8.99,0.00,0.01,,1,1174,1
5162,2977,n/a,n/a,0,large_2279.jpg,,,7.99,0.00,0.1,,1,2279,1
5163,2978,n/a,n/a,0,large_1173.jpg,,,9.99,0.00,0.01,,1,1173,1
5164,2979,n/a,n/a,0,large_1597.jpg,,,24.99,0.00,0.01,,1,1597,1
5165,2980,n/a,n/a,0,large_1932.jpg,,,9.99,0.00,0.1,,1,1932,1
5167,2982,n/a,n/a,0,large_1635.jpg,,,0.00,0.00,0.01,,1,,1
5168,2983,n/a,n/a,0,large_2828.jpg,,,17.99,0.00,0.8,,1,2828,1
5173,2985,n/a,n/a,0,large_1650.jpg,,,9.99,0.00,0.1,,1,1650,1
5174,2986,Sorry temp out of stock,n/a,0,large_2000.jpg,,,0.00,0.00,0.01,,1,,1
5175,2987,n/a,n/a,0,,,,1.19,0.00,0.05,,1,2369,1
5176,2988,n/a,n/a,0,large_1035.jpg,,,5.99,2.50,0.1,,1,1035,1
5178,2990,n/a,n/a,0,large_2608.jpg,,,19.99,0.00,0.1,,1,2608,1
5179,2991,n/a,n/a,0,large_718.jpg,,,0.99,0.00,0.01,,1,718,1
5180,2992,n/a,n/a,0,large_2073.jpg,,,12.99,0.00,0.1,,1,2073,1
5181,2993,n/a,n/a,0,large_2352.jpg,,,0.00,0.00,0.01,,1,,1
5182,2994,n/a,n/a,0,large_2447.jpg,,,1.99,0.00,0.1,,1,2447,1
5184,2996,n/a,n/a,0,large_2385.jpg,,,1.00,0.00,0.1,,1,2385,1
5185,2997,n/a,n/a,0,large_2384.jpg,,,2.99,2.49,0.1,,1,1731,1
5192,3004,n/a,n/a,0,large_2386.jpg,,,1.00,0.00,0.1,,1,2386,1
5198,3008,n/a,n/a,0,,,,1.29,0.89,0.035,,1,2399,1
5877,3010,Twelve Boxes (Approx 168 Sticks),,0,,,,12.99,9.99,0.5,A9B,1,IS_01478,1,6.43006E+11
5201,3011,n/a,n/a,0,large_2389.jpg,,,1.00,0.00,0.1,,1,2389,1
5203,3013,n/a,n/a,0,large_satyastrawberry.jpg,,,1.00,0.00,0.1,,1,2403,1
5205,3015,n/a,n/a,0,large_912.jpg,,,1.00,0.00,0.05,,1,912,1
5206,3016,n/a,n/a,0,large_1970.jpg,,,1.00,0.00,0.05,,1,1970,1
5211,3021,n/a,n/a,0,large_2003.jpg,,,0.00,0.00,0.01,,1,,1
5212,3022,n/a,n/a,0,large_1445.jpg,,,1.79,0.00,0.1,,1,1445,1
5213,3023,n/a,n/a,0,large_1667.jpg,,,5.99,0.00,0.1,,1,1666,1
5214,3024,n/a,n/a,0,large_1691.jpg,,,1.99,0.00,0.1,,1,1691,1
5215,3025,n/a,n/a,0,large_2717.jpg,,,2.99,0.00,0.1,,1,,1
5216,3026,n/a,n/a,0,large_521.jpg,,,2.99,0.00,0.05,,1,,1
5218,3028,n/a,n/a,0,large_518.jpg,,,2.99,0.00,0.05,,1,518,1
5219,3029,n/a,n/a,0,,,,19.99,12.99,0.3,B8C,1,BM13,1
5220,3030,n/a,n/a,0,large_2455.jpg,,,12.99,0.00,0.1,,1,2455,1
5221,3031,n/a,n/a,0,large_2456.jpg,,,12.99,0.00,0.1,,1,2456,1
5222,3032,n/a,n/a,0,large_2420.jpg,,,5.99,0.00,0.1,,1,2420,1
5225,3035,Lilac,n/a,0,large_1591.jpg,,,2.99,0.00,0.1,,1,1591/1562,1
5226,3035,Pink,n/a,0,large_1591.jpg,,,2.99,0.00,0.1,,1,1591/1563,1
5227,3035,Sienna Red,n/a,0,large_1591.jpg,,,2.99,0.00,0.1,,1,1591/1561,1
5228,3036,n/a,n/a,0,large_2848.jpg,,,4.99,0.00,0.45,,1,AVOB124,1
5229,3037,n/a,n/a,0,large_2092.jpg,,,7.99,0.00,0.1,,1,2092,1
5230,3038,Sorry temp out of stock,n/a,0,large_465.jpg,,,0.00,0.00,0.01,,1,,1
5232,3040,n/a,n/a,0,large_2022.jpg,,,3.99,0.00,0.1,,1,2022,1
5234,3041,Sorry temp out of stock,n/a,0,large_1476.jpg,,,0.00,0.00,0.01,,1,,1
5235,3042,n/a,n/a,0,large_788.jpg,,,12.99,0.00,0.1,,1,788,1
5236,3043,n/a,n/a,0,large_opium_den.jpg,,,14.99,0.00,0.8,,1,,1
5237,3044,n/a,n/a,0,,,,14.99,7.99,1.6,,1,TR20,1
5238,3045,n/a,n/a,0,,,,12.99,8.33,0.25,B2B,1,2483,1,7.81902E+11
5239,3046,n/a,n/a,0,large_pelecymis_400.jpg,,,29.99,0.00,1,,1,,1
5242,3049,n/a,n/a,0,large_2776.jpg,,,24.99,0.00,2,,1,2776,1
5243,3050,n/a,n/a,0,large_2158.jpg,,,999.00,0.00,0.1,,1,2158,1
5246,3051,Each,n/a,0,,,,1.37,1.10,0.025,L8C/KD2F,1,,1
5557,3051,Case of 10,n/a,1,,,,12.33,9.86,0.3,L8C/KD2F,1,,1
5558,3051,Case of 50,n/a,1,,,,54.80,43.84,1.5,L8C/KD2F,1,,1
5559,3051,Case of 100,n/a,1,,,,95.90,76.72,3,L8C/KD2F,1,,1
5247,3052,Castle,n/a,0,large_1975.jpg,,,2.99,0.00,0.1,,1,1975/1994,1
5248,3052,Dragon & Celtic Cross,n/a,0,large_1975.jpg,,,2.99,0.00,0.1,,1,1975/1996,1
5249,3052,Dragon Looking Down,n/a,0,large_1975.jpg,,,2.99,0.00,0.1,,1,1975/1997,1
5250,3052,Grim Reaper,n/a,0,large_1975.jpg,,,2.99,0.00,0.1,,1,1975/1992,1
5251,3052,Unicorn,n/a,0,large_1975.jpg,,,2.99,0.00,0.1,,1,1975/1993,1
5252,3052,Wizard,n/a,0,large_1975.jpg,,,2.99,0.00,0.1,,1,1975/1995,1
5253,3053,Castle,n/a,0,large_1629.jpg,,,2.99,0.00,0.1,,1,1629/2070,1
5254,3053,Dragon Looking Down,n/a,0,large_1629.jpg,,,2.99,0.00,0.1,,1,1629/2066,1
5255,3053,Dragon With Celtic Cross,n/a,0,large_1629.jpg,,,2.99,0.00,0.1,,1,1629/2067,1
5256,3053,Grim Reaper,n/a,0,large_1629.jpg,,,2.99,0.00,0.1,,1,1629/2068,1
5257,3053,Unicorn,n/a,0,large_1629.jpg,,,2.99,0.00,0.1,,1,1629/2069,1
5258,3053,Wizard,n/a,0,large_1629.jpg,,,2.99,0.00,0.1,,1,1629/2071,1
5259,3054,n/a,n/a,0,large_796.jpg,,,3.99,0.00,0.3,,1,796,1
5260,3055,n/a,n/a,0,large_2149.jpg,,,14.99,0.00,0.1,,1,,1
5261,3056,n/a,n/a,0,large_652.jpg,,,0.98,0.00,0.02,,1,,1
5262,3057,n/a,n/a,0,large_717.jpg,,,1.99,0.00,0.05,,1,717,1
5263,3058,n/a,n/a,0,large_716.jpg,,,1.99,0.00,0.05,,1,716,1
5293,3074,n/a,n/a,0,large_white_tablet_400.jpg,,,0.65,0.52,0.03,,1,,1
5294,3075,n/a,n/a,0,large_2079.jpg,,,5.99,0.00,0.1,,1,2079,1
5297,3076,Small Currently Out Of Stock,n/a,0,large_2896.jpg,,,0.00,0.00,0.3,,1,,1
5296,3076,Medium (80hr),n/a,0,large_2896.jpg,,,6.99,0.00,0.5,,1,2896/2834,1
5295,3076,Large (100hr),n/a,0,large_2896.jpg,,,9.99,0.00,0.7,,1,2896/2835,1
5298,3077,n/a,n/a,0,large_2516.jpg,,,5.99,0.00,0.1,,1,2516,1
5299,3078,n/a,n/a,0,large_2517.jpg,,,6.99,0.00,0.1,,1,2517,1
5300,3079,n/a,n/a,0,large_925.jpg,,,5.99,0.00,0.02,,1,925,1
5301,3080,n/a,n/a,0,large_1320.jpg,,,12.99,0.00,0.1,,1,,1
5302,3081,n/a,n/a,0,large_1370.jpg,,,2.99,0.00,0.1,,1,1370,1
5304,3083,n/a,n/a,0,large_2141.jpg,,,2.99,0.00,0.1,,1,,1
5305,3084,n/a,n/a,0,large_2871.jpg,,,2.99,0.00,0.07,,1,2871,1
5306,3085,n/a,n/a,0,large_2807.jpg,,,2.99,0.00,0.07,,1,2807,1
5307,3086,n/a,n/a,0,large_2872.jpg,,,2.99,0.00,0.07,,1,2872,1
5308,3087,n/a,n/a,0,large_2874.jpg,,,2.99,0.00,0.07,,1,2874,1
5309,3088,n/a,n/a,0,large_2873.jpg,,,2.99,0.00,0.07,,1,2873,1
5310,3089,n/a,n/a,0,large_2808.jpg,,,2.99,0.00,0.07,,1,2808,1
5311,3090,n/a,n/a,0,,,,13.99,0.00,0.6,A5A,1,WED.30,1
5312,3091,n/a,n/a,0,large_2640.jpg,,,22.99,0.00,0.8,,1,2640,1
5313,3092,n/a,n/a,0,large_2639.jpg,,,22.99,0.00,0.8,,1,2639,1
5314,3093,n/a,n/a,0,large_reeds.jpg,,,1.99,0.00,0.03,,1,DIFFR01,1
5315,3094,n/a,n/a,0,,,,6.99,2.91,0.4,,1,,1
5316,3095,n/a,n/a,0,large_2789.jpg,,,2.99,0.00,0.07,,1,2789,1
5317,3096,n/a,n/a,0,large_2375.jpg,,,1.19,0.00,0.1,,1,2375,1
5318,3097,n/a,n/a,0,large_413.jpg,,,29.99,0.00,0.1,,1,413,1
5319,3098,n/a,n/a,0,large_414.jpg,,,14.99,0.00,0.17,,1,414,1
5320,3099,Large,n/a,0,large_836.jpg,,,4.99,0.00,0.005,,1,,1
5321,3099,Small,n/a,0,large_836.jpg,,,4.99,0.00,0.01,,1,,1
5323,3101,n/a,n/a,0,,,,16.99,9.99,0.3,B8C,1,SM11,1
5327,3105,n/a,n/a,0,large_2090.jpg,,,1.00,0.00,0.01,,1,,1
5328,3106,n/a,n/a,0,large_1707.jpg,,,19.99,0.00,0.1,,1,1707,1
5333,3109,n/a,n/a,0,large_2409.jpg,,,1.00,0.00,0.035,,1,2363,1
5334,3110,n/a,n/a,0,,,,1.00,0.00,0.05,,1,2360,1
5335,3111,n/a,n/a,0,large_1989.jpg,,,9.99,0.00,0.1,,1,1989,1
5336,3112,n/a,n/a,0,large_537.jpg,,,1.99,0.00,0.02,,1,,1
5343,3114,Pour Femme,n/a,0,large_1364.jpg,,,2.99,0.00,0.1,,1,1364/1043,1
5344,3114,Pour Homme,n/a,0,large_1364.jpg,,,2.99,0.00,0.1,,1,1364/1044,1
5345,3115,n/a,n/a,0,large_serra_enzyme.jpg,,,18.99,0.00,0.07,,1,2579,1
5346,3116,n/a,n/a,0,large_2302.jpg,,,5.99,0.00,0.1,,1,2302,1
5348,3118,n/a,n/a,0,large_1406.jpg,,,7.99,0.00,0.1,,1,1406,1
5349,3119,Sorry temp out of stock,n/a,0,large_2253.jpg,,,0.00,0.00,0.01,,1,,1
5351,3120,White Set (Sorry temp. out of stock),n/a,0,large_2074.jpg,,,0.00,0.00,0.05,,1,,1
5350,3120,Black Set,n/a,0,large_2074.jpg,,,3.99,0.00,0.05,,1,2074/2122,1
5358,3127,n/a,n/a,0,large_2497.jpg,,,3.99,0.00,0.1,,1,2497,1
5359,3128,n/a,n/a,0,large_sheep_mug_love_ewe_400.jpg,,,5.99,3.33,0.3,,1,1998,1
5360,3129,n/a,n/a,0,large_2539.jpg,,,8.99,0.00,0.1,,1,2539,1
5361,3130,n/a,n/a,0,large_2832.jpg,,,4.99,0.00,0.4,,1,SHE01,1
5362,3131,n/a,n/a,0,large_2833.jpg,,,4.99,0.00,0.4,,1,2833,1
5363,3132,n/a,n/a,0,large_2066.jpg,,,2.99,0.00,0.02,,1,,1
5364,3133,n/a,n/a,0,large_2770.jpg,,,2.99,0.00,0.04,,1,2770,1
5365,3134,n/a,n/a,0,large_1117.jpg,,,7.99,0.00,0.1,,1,1117,1
5366,3135,n/a,n/a,0,large_1499.jpg,,,4.99,0.00,0.1,,1,1499,1
5367,3136,n/a,n/a,0,,,,9.99,4.99,0.07,,1,2768,1
5369,3138,n/a,n/a,0,large_2062.jpg,,,1.49,0.00,0.02,,1,2062,1
5370,3139,n/a,n/a,0,large_2682.jpg,,,3.99,2.08,0.2,,1,2682,1
5374,3141,n/a,n/a,0,large_google_eyed_sheep_new_400.jpeg,,,5.99,0.00,0.05,,1,2064,1
5375,3142,n/a,n/a,0,large_2065.jpg,,,4.99,0.00,0.1,,1,2065,1
5376,3143,n/a,n/a,0,large_2037.jpg,,,4.99,0.00,0.1,,1,2037,1
5377,3144,n/a,n/a,0,large_2030.jpg,,,4.99,0.00,0.05,,1,2030,1
5378,3145,n/a,n/a,0,large_2029.jpg,,,4.99,0.00,0.05,,1,2029,1
5379,3146,n/a,n/a,0,large_2026.jpg,,,4.99,0.00,0.05,,1,2026,1
5380,3147,n/a,n/a,0,large_2027.jpg,,,4.99,0.00,0.05,,1,2027,1
5381,3148,n/a,n/a,0,large_2028.jpg,,,4.99,0.00,0.05,,1,2028,1
5382,3149,n/a,n/a,0,large_1192.jpg,,,11.99,0.00,0.1,,1,1192,1
5383,3150,n/a,n/a,0,large_shine_cd.jpg,,,12.99,0.00,0.25,,1,,1
5413,3152,n/a,n/a,0,large_549.jpg,,,6.99,0.00,0.1,,1,549,1
5414,3153,n/a,n/a,0,large_mobile_smile1.jpg,,,6.99,0.00,0.2,,1,DNGQR23-S,1
5416,3155,n/a,n/a,0,large_2044.jpg,,,2.99,0.00,0.1,,1,2044,1
5417,3156,n/a,n/a,0,large_1994.jpg,,,3.99,0.00,0.05,,1,1994,1
5418,3157,Benzion 75g,n/a,0,large_2038.jpg,,,4.99,0.00,0.05,,1,,1
5419,3157,Laurel Berry,n/a,0,large_2038.jpg,,,4.99,0.00,0.05,,1,,1
5421,3159,n/a,n/a,0,large_butterfly_leaf_mobile.jpg,,,14.99,0.00,0.5,,1,MMMA821,1
5422,3160,n/a,n/a,0,large_524.jpg,,,1.99,0.00,0.02,,1,524,1
5423,3161,n/a,n/a,0,large_523.jpg,,,2.99,0.00,0.03,,1,523,1
5424,3162,n/a,n/a,0,,,,14.99,7.49,0.6,,1,NEM2805,1
5425,3163,n/a,n/a,0,large_1471.jpg,,,34.99,16.66,0.8,,1,1471,1
5430,3168,n/a,n/a,0,large_2206.jpg,,,5.99,0.00,0.5,,1,2206,1
5431,3169,n/a,n/a,0,large_2540.jpg,,,5.99,0.00,0.1,,1,2540,1
5433,3170,n/a,n/a,0,large_2004.jpg,,,5.99,3.74,0.5,,1,,1
5435,3172,n/a,n/a,0,large_2433.jpg,,,19.99,0.00,0.1,,1,2433,1
5436,3173,n/a,n/a,0,large_2434.jpg,,,17.99,0.00,0.1,,1,2434,1
5437,3174,n/a,n/a,0,large_2436.jpg,,,6.99,0.00,0.1,,1,2436,1
5438,3175,n/a,n/a,0,large_2439.jpg,,,9.99,0.00,0.1,,1,2439,1
5439,3176,n/a,n/a,0,,,,1.39,1.00,0.05,A8A,1,IN7SUN,1,5.05558E+12
5441,3177,n/a,n/a,0,large_1036.jpg,,,5.99,0.00,0.1,,1,1036,1
5442,3178,n/a,n/a,0,large_532.jpg,,,11.99,0.00,0.3,,1,532,1
5443,3179,n/a,n/a,0,large_2043.jpg,,,3.99,0.00,0.05,,1,2043,1
5444,3180,n/a,n/a,0,large_2277.jpg,,,5.99,0.00,0.1,,1,2277,1
5445,3181,n/a,n/a,0,large_552.jpg,,,1.49,0.00,0.05,,1,552,1
5450,3185,n/a,n/a,0,large_t_lights_brown_box_10s_400.jpeg,,,1.59,0.00,0.16,,1,,1
5451,3186,Sorry Temp. Out Of Stock.,n/a,0,large_1365.jpg,,,0.00,0.00,0.01,,1,,1
5452,3187,n/a,n/a,0,,,,0.00,0.00,0,,1,,1
5453,3188,n/a,n/a,0,large_2459.jpg,,,6.99,0.00,0.1,,1,2459,1
5454,3189,Sorry Temp. Out Of Stock.,n/a,0,large_2470.jpg,,,0.00,0.00,0.01,,1,,1
5455,3190,n/a,n/a,0,large_2462.jpg,,,6.99,0.00,0.1,,1,2462,1
5456,3191,n/a,n/a,0,large_2461.jpg,,,6.99,0.00,0.1,,1,2461,1
5457,3192,n/a,n/a,0,large_2355.jpg,,,5.99,0.00,0.1,,1,,1
5458,3193,n/a,n/a,0,large_1911.jpg,,,24.99,0.00,0.1,,1,1911,1
5459,3194,n/a,n/a,0,large_2853.jpg,,,9.99,0.00,0.15,,1,2853,1
5460,3195,n/a,n/a,0,large_2204.jpg,,,5.99,0.00,0,,1,,1
5462,3197,n/a,n/a,0,large_1980.jpg,,,4.99,0.00,0.1,,1,1980,1
5463,3198,n/a,n/a,0,large_1979.jpg,,,5.99,0.00,0.1,,1,1979,1
5464,3199,n/a,n/a,0,large_1978.jpg,,,3.99,0.00,0.1,,1,1978,1
5465,3200,n/a,n/a,0,large_2108.jpg,,,5.99,0.00,0.1,,1,2108,1
5466,3201,n/a,n/a,0,large_2536.jpg,,,12.99,0.00,0.1,,1,2536,1
5467,3202,n/a,n/a,0,large_2535.jpg,,,12.99,0.00,0.1,,1,2535,1
