"entity_id","attribute_set_id","type_id","sku","has_options","required_options","created_at","updated_at"
"41481","4","simple","5164","0","0","2024-05-01 08:17:12","2024-05-02 19:06:08"
"41482","4","simple","5165","0","0","2024-05-01 08:17:14","2024-05-02 19:06:09"
"41483","4","simple","5166","0","0","2024-05-01 08:17:16","2024-05-02 19:06:11"
"41484","4","simple","5167","0","0","2024-05-01 08:17:18","2024-05-02 19:06:12"
"41485","4","simple","5168","0","0","2024-05-01 08:17:19","2024-05-02 19:06:14"
"41486","4","simple","5169","0","0","2024-05-01 08:17:21","2024-05-02 19:06:15"
"41487","4","simple","5170","0","0","2024-05-01 08:17:23","2024-05-02 19:06:17"
"41488","4","simple","5171","0","0","2024-05-01 08:17:25","2024-05-02 19:06:18"
"41489","4","simple","5172","0","0","2024-05-01 08:17:26","2024-05-02 19:06:20"
"41490","4","simple","5173","0","0","2024-05-01 08:17:28","2024-05-02 19:06:21"
"41491","4","simple","5174","0","0","2024-05-01 08:17:30","2024-05-02 19:06:23"
"41492","4","simple","5175","0","0","2024-05-01 08:17:32","2024-05-02 19:06:24"
"41493","4","simple","5176","0","0","2024-05-01 08:17:33","2024-05-02 19:06:25"
"41494","4","simple","5177","0","0","2024-05-01 08:17:35","2024-05-02 19:06:27"
"41495","4","simple","5178","0","0","2024-05-01 08:17:37","2024-05-02 19:06:28"
"41496","4","simple","5179","0","0","2024-05-01 08:17:38","2024-05-02 19:06:30"
"41497","4","simple","5180","0","0","2024-05-01 08:17:40","2024-05-02 19:06:31"
"41498","4","simple","5181","0","0","2024-05-01 08:17:42","2024-05-02 19:06:33"
"41499","4","simple","5182","0","0","2024-05-01 08:17:43","2024-05-02 19:06:34"
"41500","4","simple","5183","0","0","2024-05-01 08:17:45","2024-05-02 19:06:36"
"41501","4","simple","5184","0","0","2024-05-01 08:17:47","2024-05-02 19:06:37"
"41502","4","simple","5185","0","0","2024-05-01 08:17:48","2024-05-02 19:06:39"
"41503","4","simple","5186","0","0","2024-05-01 08:17:50","2024-05-02 19:06:40"
"41504","4","simple","5187","0","0","2024-05-01 08:17:52","2024-05-02 19:06:42"
"41505","4","simple","5188","0","0","2024-05-01 08:17:53","2024-05-02 19:06:43"
"41506","4","simple","5189","0","0","2024-05-01 08:17:55","2024-05-02 19:06:44"
"41507","4","simple","5190","0","0","2024-05-01 08:17:57","2024-05-02 19:06:46"
"41508","4","simple","5191","0","0","2024-05-01 08:17:58","2024-05-02 19:06:47"
"41509","4","simple","5192","0","0","2024-05-01 08:18:00","2024-05-02 19:06:48"
"41510","4","simple","5193","0","0","2024-05-01 08:18:02","2024-05-02 19:06:50"
"41511","4","simple","5194","0","0","2024-05-01 08:18:04","2024-05-02 19:06:51"
"41512","4","simple","5195","0","0","2024-05-01 08:18:05","2024-05-02 19:06:53"
"41513","4","simple","5196","0","0","2024-05-01 08:18:07","2024-05-02 19:06:54"
"41514","4","simple","5197","0","0","2024-05-01 08:18:09","2024-05-02 19:06:56"
"41515","4","simple","5198","0","0","2024-05-01 08:18:10","2024-05-02 19:06:58"
"41516","4","simple","5199","0","0","2024-05-01 08:18:12","2024-05-02 19:07:00"
"41517","4","simple","5200","0","0","2024-05-01 08:18:14","2024-05-02 19:07:02"
"41518","4","simple","5201","0","0","2024-05-01 08:18:16","2024-05-02 19:07:03"
"41519","4","simple","5202","0","0","2024-05-01 08:18:18","2024-05-02 19:07:05"
"41520","4","simple","5203","0","0","2024-05-01 08:18:19","2024-05-02 19:07:07"
"41521","4","simple","5204","0","0","2024-05-01 08:18:21","2024-05-02 19:07:08"
"41522","4","simple","5205","0","0","2024-05-01 08:18:23","2024-05-02 19:07:10"
"41523","4","simple","5206","0","0","2024-05-01 08:18:24","2024-05-02 19:07:11"
"41524","4","simple","5207","0","0","2024-05-01 08:18:26","2024-05-02 19:07:13"
"41525","4","simple","5208","0","0","2024-05-01 08:18:28","2024-05-02 19:07:14"
"41526","4","simple","5209","0","0","2024-05-01 08:18:29","2024-05-02 19:07:16"
"41527","4","simple","5210","0","0","2024-05-01 08:18:31","2024-05-02 19:07:17"
"41528","4","simple","5211","0","0","2024-05-01 08:18:33","2024-05-02 19:07:19"
"41529","4","simple","5212","0","0","2024-05-01 08:18:34","2024-05-02 19:07:20"
"41530","4","simple","5213","0","0","2024-05-01 08:18:36","2024-05-02 19:07:22"
"41531","4","simple","5214","0","0","2024-05-01 08:18:38","2024-05-02 19:07:23"
"41532","4","simple","5215","0","0","2024-05-01 08:18:40","2024-05-02 19:07:24"
"41533","4","simple","5216","0","0","2024-05-01 08:18:41","2024-05-02 19:07:26"
"41534","4","simple","5217","0","0","2024-05-01 08:18:43","2024-05-02 19:07:27"
"41535","4","simple","5218","0","0","2024-05-01 08:18:45","2024-05-02 19:07:29"
"41536","4","simple","5219","0","0","2024-05-01 08:18:47","2024-05-02 19:07:31"
"41537","4","simple","5220","0","0","2024-05-01 08:18:49","2024-05-02 19:07:32"
"41538","4","simple","5221","0","0","2024-05-01 08:18:50","2024-05-02 19:07:34"
"41539","4","simple","5222","0","0","2024-05-01 08:18:52","2024-05-02 19:07:41"
"41540","4","simple","5223","0","0","2024-05-01 08:19:00","2024-05-02 19:07:42"
"41541","4","simple","5224","0","0","2024-05-01 08:19:02","2024-05-02 19:07:44"
"41542","4","simple","5225","0","0","2024-05-01 08:19:03","2024-05-02 19:07:45"
"41543","4","simple","5226","0","0","2024-05-01 08:19:05","2024-05-02 19:07:47"
"41544","4","simple","5227","0","0","2024-05-01 08:19:07","2024-05-02 19:07:48"
"41545","4","simple","5228","0","0","2024-05-01 08:19:09","2024-05-02 19:07:49"
"41546","4","simple","5229","0","0","2024-05-01 08:19:10","2024-05-02 19:07:54"
"41547","4","simple","5230","0","0","2024-05-01 08:19:16","2024-05-02 19:07:58"
"41548","4","simple","5231","0","0","2024-05-01 08:19:20","2024-05-02 19:08:03"
"41549","4","simple","5232","0","0","2024-05-01 08:19:25","2024-05-02 19:08:04"
"41550","4","simple","5233","0","0","2024-05-01 08:19:27","2024-05-02 19:08:06"
"41551","4","simple","5234","0","0","2024-05-01 08:19:28","2024-05-02 19:08:07"
"41552","4","simple","5235","0","0","2024-05-01 08:19:30","2024-05-02 19:08:09"
"41553","4","simple","5236","0","0","2024-05-01 08:19:32","2024-05-02 19:08:10"
"41554","4","simple","5237","0","0","2024-05-01 08:19:33","2024-05-02 19:08:11"
"41555","4","simple","5238","0","0","2024-05-01 08:19:35","2024-05-02 19:08:13"
"41556","4","simple","5239","0","0","2024-05-01 08:19:37","2024-05-02 19:08:14"
"41557","4","simple","5240","0","0","2024-05-01 08:19:38","2024-05-02 19:08:16"
"41558","4","simple","5241","0","0","2024-05-01 08:19:40","2024-05-02 19:08:17"
"41559","4","simple","5242","0","0","2024-05-01 08:19:42","2024-05-02 19:08:19"
"41560","4","simple","5243","0","0","2024-05-01 08:19:43","2024-05-02 19:08:20"
"41561","4","simple","5244","0","0","2024-05-01 08:19:45","2024-05-02 19:08:22"
"41562","4","simple","5245","0","0","2024-05-01 08:19:47","2024-05-02 19:08:23"
"41563","4","simple","5246","0","0","2024-05-01 08:19:48","2024-05-02 19:08:24"
"41564","4","simple","5247","0","0","2024-05-01 08:19:50","2024-05-02 19:08:26"
"41565","4","simple","5248","0","0","2024-05-01 08:19:52","2024-05-02 19:08:27"
"41566","4","simple","5249","0","0","2024-05-01 08:19:53","2024-05-02 19:08:29"
"41567","4","simple","5250","0","0","2024-05-01 08:19:55","2024-05-02 19:08:30"
"41568","4","simple","5251","0","0","2024-05-01 08:19:57","2024-05-02 19:08:32"
"41569","4","simple","5252","0","0","2024-05-01 08:19:59","2024-05-02 19:08:33"
"41570","4","simple","5253","0","0","2024-05-01 08:20:00","2024-05-02 19:08:35"
"41571","4","simple","5254","0","0","2024-05-01 08:20:02","2024-05-02 19:08:36"
"41572","4","simple","5255","0","0","2024-05-01 08:20:04","2024-05-02 19:08:38"
"41573","4","simple","5256","0","0","2024-05-01 08:20:06","2024-05-02 19:08:39"
"41574","4","simple","5257","0","0","2024-05-01 08:20:08","2024-05-02 19:08:40"
"41575","4","simple","5258","0","0","2024-05-01 08:20:09","2024-05-02 19:08:42"
"41576","4","simple","5259","0","0","2024-05-01 08:20:11","2024-05-02 19:08:43"
"41577","4","simple","5260","0","0","2024-05-01 08:20:13","2024-05-02 19:08:45"
"41578","4","simple","5261","0","0","2024-05-01 08:20:15","2024-05-02 19:08:46"
"41579","4","simple","5262","0","0","2024-05-01 08:20:16","2024-05-02 19:08:47"
"41580","4","simple","5263","0","0","2024-05-01 08:20:18","2024-05-02 19:08:49"
"41581","4","simple","5264","0","0","2024-05-01 08:20:20","2024-05-02 19:08:50"
"41582","4","simple","5265","0","0","2024-05-01 08:20:21","2024-05-02 19:08:52"
"41583","4","simple","5266","0","0","2024-05-01 08:20:23","2024-05-02 19:08:53"
"41584","4","simple","5267","0","0","2024-05-01 08:20:25","2024-05-02 19:08:55"
"41585","4","simple","5268","0","0","2024-05-01 08:20:30","2024-05-02 19:08:56"
"41586","4","simple","5269","0","0","2024-05-01 08:20:35","2024-05-02 19:08:58"
"41587","4","simple","5270","0","0","2024-05-01 08:20:41","2024-05-02 19:08:59"
"41588","4","simple","5271","0","0","2024-05-01 08:20:46","2024-05-02 19:09:01"
"41589","4","simple","5272","0","0","2024-05-01 08:20:52","2024-05-02 19:09:03"
"41590","4","simple","5273","0","0","2024-05-01 08:20:55","2024-05-02 19:09:05"
"41591","4","simple","5274","0","0","2024-05-01 08:20:58","2024-05-02 19:09:06"
"41592","4","simple","5275","0","0","2024-05-01 08:21:01","2024-05-02 19:09:08"
"41593","4","simple","5276","0","0","2024-05-01 08:21:03","2024-05-02 19:09:09"
"41594","4","simple","5277","0","0","2024-05-01 08:21:05","2024-05-02 19:09:10"
"41595","4","simple","5278","0","0","2024-05-01 08:21:07","2024-05-02 19:09:12"
"41596","4","simple","5279","0","0","2024-05-01 08:21:09","2024-05-02 19:09:13"
"41597","4","simple","5280","0","0","2024-05-01 08:21:10","2024-05-02 19:09:14"
"41598","4","simple","5281","0","0","2024-05-01 08:21:12","2024-05-02 19:09:16"
"41599","4","simple","5282","0","0","2024-05-01 08:21:14","2024-05-02 19:09:17"
"41600","4","simple","5283","0","0","2024-05-01 08:21:15","2024-05-02 19:09:19"
"41601","4","simple","5284","0","0","2024-05-01 08:21:17","2024-05-02 19:09:20"
"41602","4","simple","5285","0","0","2024-05-01 08:21:19","2024-05-02 19:09:22"
"41603","4","simple","5286","0","0","2024-05-01 08:21:20","2024-05-02 19:09:23"
"41604","4","simple","5287","0","0","2024-05-01 08:21:22","2024-05-02 19:09:24"
"41605","4","simple","5288","0","0","2024-05-01 08:21:24","2024-05-02 19:09:26"
"41606","4","simple","5289","0","0","2024-05-01 08:21:28","2024-05-02 19:09:28"
"41607","4","simple","5290","0","0","2024-05-01 08:21:32","2024-05-02 19:09:29"
"41608","4","simple","5291","0","0","2024-05-01 08:21:33","2024-05-02 19:09:31"
"41609","4","simple","5292","0","0","2024-05-01 08:21:35","2024-05-02 19:09:32"
"41610","4","simple","5293","0","0","2024-05-01 08:21:37","2024-05-02 19:09:33"
"41611","4","simple","5294","0","0","2024-05-01 08:21:38","2024-05-02 19:09:35"
"41612","4","simple","5295","0","0","2024-05-01 08:21:40","2024-05-02 19:09:37"
"41613","4","simple","5296","0","0","2024-05-01 08:21:42","2024-05-02 19:09:38"
"41614","4","simple","5297","0","0","2024-05-01 08:21:43","2024-05-02 19:09:39"
"41615","4","simple","5298","0","0","2024-05-01 08:21:45","2024-05-02 19:09:41"
"41616","4","simple","5299","0","0","2024-05-01 08:21:46","2024-05-02 19:09:42"
"41617","4","simple","5300","0","0","2024-05-01 08:21:48","2024-05-02 19:09:44"
"41618","4","simple","5301","0","0","2024-05-01 08:21:49","2024-05-02 19:09:45"
"41619","4","simple","5302","0","0","2024-05-01 08:21:51","2024-05-02 19:09:47"
"41620","4","simple","5303","0","0","2024-05-01 08:21:53","2024-05-02 19:09:48"
"41621","4","simple","5304","0","0","2024-05-01 08:21:55","2024-05-02 19:09:50"
"41622","4","simple","5305","0","0","2024-05-01 08:21:56","2024-05-02 19:09:51"
"41623","4","simple","5306","0","0","2024-05-01 08:21:58","2024-05-02 19:09:53"
"41624","4","simple","5307","0","0","2024-05-01 08:21:59","2024-05-02 19:09:54"
"41625","4","simple","5308","0","0","2024-05-01 08:22:01","2024-05-02 19:09:56"
"41626","4","simple","5309","0","0","2024-05-01 08:22:03","2024-05-02 19:09:57"
"41627","4","simple","5310","0","0","2024-05-01 08:22:05","2024-05-02 19:09:58"
"41628","4","simple","5311","0","0","2024-05-01 08:22:07","2024-05-02 19:10:00"
"41629","4","simple","5312","0","0","2024-05-01 08:22:08","2024-05-02 19:10:01"
"41630","4","simple","5313","0","0","2024-05-01 08:22:10","2024-05-02 19:10:04"
"41631","4","simple","5314","0","0","2024-05-01 08:22:12","2024-05-02 19:10:05"
"41632","4","simple","5315","0","0","2024-05-01 08:22:13","2024-05-02 19:10:07"
"41633","4","simple","5316","0","0","2024-05-01 08:22:15","2024-05-02 19:10:08"
"41634","4","simple","5317","0","0","2024-05-01 08:22:17","2024-05-02 19:10:10"
"41635","4","simple","5318","0","0","2024-05-01 08:22:19","2024-05-02 19:10:11"
"41636","4","simple","5319","0","0","2024-05-01 08:22:20","2024-05-02 19:10:13"
"41637","4","simple","5320","0","0","2024-05-01 08:22:22","2024-05-02 19:10:14"
"41638","4","simple","5321","0","0","2024-05-01 08:22:24","2024-05-02 19:10:15"
"41639","4","simple","5322","0","0","2024-05-01 08:22:25","2024-05-02 19:10:17"
"41640","4","simple","5323","0","0","2024-05-01 08:22:27","2024-05-02 19:10:18"
"41641","4","simple","5324","0","0","2024-05-01 08:22:29","2024-05-02 19:10:20"
"41642","4","simple","5325","0","0","2024-05-01 08:22:30","2024-05-02 19:10:21"
"41643","4","simple","5326","0","0","2024-05-01 08:22:32","2024-05-02 19:10:23"
"41644","4","simple","5327","0","0","2024-05-01 08:22:34","2024-05-02 19:10:24"
"41645","4","simple","5328","0","0","2024-05-01 08:22:35","2024-05-02 19:10:26"
"41646","4","simple","5329","0","0","2024-05-01 08:22:37","2024-05-02 19:10:27"
"41647","4","simple","5330","0","0","2024-05-01 08:22:39","2024-05-02 19:10:29"
"41648","4","simple","5331","0","0","2024-05-01 08:22:40","2024-05-02 19:10:30"
"41649","4","simple","5332","0","0","2024-05-01 08:22:42","2024-05-02 19:10:32"
"41650","4","simple","5333","0","0","2024-05-01 08:22:44","2024-05-02 19:10:33"
"41651","4","simple","5334","0","0","2024-05-01 08:22:45","2024-05-02 19:10:34"
"41652","4","simple","5335","0","0","2024-05-01 08:22:47","2024-05-02 19:10:36"
"41653","4","simple","5336","0","0","2024-05-01 08:22:49","2024-05-02 19:10:37"
"41654","4","simple","5337","0","0","2024-05-01 08:22:50","2024-05-02 19:10:39"
"41655","4","simple","5338","0","0","2024-05-01 08:22:52","2024-05-02 19:10:40"
"41656","4","simple","5339","0","0","2024-05-01 08:22:54","2024-05-02 19:10:41"
"41657","4","simple","5340","0","0","2024-05-01 08:22:56","2024-05-02 19:10:43"
"41658","4","simple","5341","0","0","2024-05-01 08:22:57","2024-05-02 19:10:44"
"41659","4","simple","5342","0","0","2024-05-01 08:22:59","2024-05-02 19:10:46"
"41660","4","simple","5343","0","0","2024-05-01 08:23:01","2024-05-02 19:10:47"
"41661","4","simple","5344","0","0","2024-05-01 08:23:03","2024-05-02 19:10:48"
"41662","4","simple","5345","0","0","2024-05-01 08:23:05","2024-05-02 19:10:50"
"41663","4","simple","5346","0","0","2024-05-01 08:23:06","2024-05-02 19:10:51"
"41664","4","simple","5347","0","0","2024-05-01 08:23:08","2024-05-02 19:10:53"
"41665","4","simple","5348","0","0","2024-05-01 08:23:10","2024-05-02 19:10:54"
"41666","4","simple","5349","0","0","2024-05-01 08:23:11","2024-05-02 19:10:56"
"41667","4","simple","5350","0","0","2024-05-01 08:23:14","2024-05-02 19:10:57"
"41668","4","simple","5351","0","0","2024-05-01 08:23:17","2024-05-02 19:10:59"
"41669","4","simple","5352","0","0","2024-05-01 08:23:20","2024-05-02 19:11:00"
"41670","4","simple","5353","0","0","2024-05-01 08:23:23","2024-05-02 19:11:02"
"41671","4","simple","5354","0","0","2024-05-01 08:23:26","2024-05-02 19:11:03"
"41672","4","simple","5355","0","0","2024-05-01 08:23:29","2024-05-02 19:11:05"
"41673","4","simple","5356","0","0","2024-05-01 08:23:32","2024-05-02 19:11:06"
"41674","4","simple","5357","0","0","2024-05-01 08:23:35","2024-05-02 19:11:08"
"41675","4","simple","5358","0","0","2024-05-01 08:23:38","2024-05-02 19:11:10"
"41676","4","simple","5359","0","0","2024-05-01 08:23:41","2024-05-02 19:11:11"
"41677","4","simple","5360","0","0","2024-05-01 08:23:44","2024-05-02 19:11:13"
"41678","4","simple","5361","0","0","2024-05-01 08:23:46","2024-05-02 19:11:13"
"41679","4","simple","5362","0","0","2024-05-01 08:23:47","2024-05-02 19:11:16"
"41680","4","simple","5363","0","0","2024-05-01 08:23:50","2024-05-02 19:11:17"
"41681","4","simple","5364","0","0","2024-05-01 08:23:53","2024-05-02 19:11:19"
"41682","4","simple","5365","0","0","2024-05-01 08:23:56","2024-05-02 19:11:20"
"41683","4","simple","5366","0","0","2024-05-01 08:23:59","2024-05-02 19:11:22"
"41684","4","simple","5367","0","0","2024-05-01 08:24:01","2024-05-02 19:11:24"
"41685","4","simple","5368","0","0","2024-05-01 08:24:04","2024-05-02 19:11:25"
"41686","4","simple","5369","0","0","2024-05-01 08:24:06","2024-05-02 19:11:27"
"41687","4","simple","5370","0","0","2024-05-01 08:24:08","2024-05-02 19:11:28"
"41688","4","simple","5371","0","0","2024-05-01 08:24:10","2024-05-02 19:11:30"
"41689","4","simple","5372","0","0","2024-05-01 08:24:11","2024-05-02 19:11:31"
"41690","4","simple","5373","0","0","2024-05-01 08:24:13","2024-05-02 19:11:33"
"41691","4","simple","5374","0","0","2024-05-01 08:24:15","2024-05-02 19:11:34"
"41692","4","simple","5375","0","0","2024-05-01 08:24:16","2024-05-02 19:11:36"
"41693","4","simple","5376","0","0","2024-05-01 08:24:18","2024-05-02 19:11:37"
"41694","4","simple","5377","0","0","2024-05-01 08:24:20","2024-05-02 19:11:38"
"41695","4","simple","5378","0","0","2024-05-01 08:24:21","2024-05-02 19:11:40"
"41696","4","simple","5379","0","0","2024-05-01 08:24:23","2024-05-02 19:11:41"
"41697","4","simple","5380","0","0","2024-05-01 08:24:25","2024-05-02 19:11:43"
"41698","4","simple","5381","0","0","2024-05-01 08:24:26","2024-05-02 19:11:44"
"41699","4","simple","5382","0","0","2024-05-01 08:24:28","2024-05-02 19:11:45"
"41700","4","simple","5383","0","0","2024-05-01 08:24:30","2024-05-02 19:11:47"
"41701","4","simple","5384","0","0","2024-05-01 08:24:33","2024-05-02 19:11:48"
"41702","4","simple","5385","0","0","2024-05-01 08:24:34","2024-05-02 19:11:49"
"41703","4","simple","5386","0","0","2024-05-01 08:24:36","2024-05-02 19:11:51"
"41704","4","simple","5387","0","0","2024-05-01 08:24:37","2024-05-02 19:11:52"
"41705","4","simple","5388","0","0","2024-05-01 08:24:39","2024-05-02 19:11:53"
"41706","4","simple","5389","0","0","2024-05-01 08:24:41","2024-05-02 19:11:55"
"41707","4","simple","5390","0","0","2024-05-01 08:24:43","2024-05-02 19:11:56"
"41708","4","simple","5391","0","0","2024-05-01 08:24:45","2024-05-02 19:11:57"
"41709","4","simple","5392","0","0","2024-05-01 08:24:47","2024-05-02 19:11:59"
"41710","4","simple","5393","0","0","2024-05-01 08:24:48","2024-05-02 19:12:00"
"41711","4","simple","5394","0","0","2024-05-01 08:24:50","2024-05-02 19:12:02"
"41712","4","simple","5395","0","0","2024-05-01 08:24:52","2024-05-02 19:12:03"
"41713","4","simple","5396","0","0","2024-05-01 08:24:53","2024-05-02 19:12:04"
"41714","4","simple","5397","0","0","2024-05-01 08:24:55","2024-05-02 19:12:06"
"41715","4","simple","5398","0","0","2024-05-01 08:24:57","2024-05-02 19:12:07"
"41716","4","simple","5399","0","0","2024-05-01 08:24:58","2024-05-02 19:12:09"
"41717","4","simple","5400","0","0","2024-05-01 08:25:00","2024-05-02 19:12:10"
"41718","4","simple","5401","0","0","2024-05-01 08:25:02","2024-05-02 19:12:11"
"41719","4","simple","5402","0","0","2024-05-01 08:25:04","2024-05-02 19:12:13"
"41720","4","simple","5403","0","0","2024-05-01 08:25:06","2024-05-02 19:12:14"
"41721","4","simple","5404","0","0","2024-05-01 08:25:07","2024-05-02 19:12:16"
"41722","4","simple","5405","0","0","2024-05-01 08:25:09","2024-05-02 19:12:17"
"41723","4","simple","5406","0","0","2024-05-01 08:25:11","2024-05-02 19:12:19"
"41724","4","simple","5407","0","0","2024-05-01 08:25:13","2024-05-02 19:12:20"
"41725","4","simple","5408","0","0","2024-05-01 08:25:14","2024-05-02 19:12:22"
"41726","4","simple","5409","0","0","2024-05-01 08:25:16","2024-05-02 19:12:23"
"41727","4","simple","5410","0","0","2024-05-01 08:25:17","2024-05-02 19:12:24"
"41728","4","simple","5411","0","0","2024-05-01 08:25:19","2024-05-02 19:12:26"
"41729","4","simple","5412","0","0","2024-05-01 08:25:21","2024-05-02 19:12:27"
"41730","4","simple","5413","0","0","2024-05-01 08:25:23","2024-05-02 19:12:29"
"41731","4","simple","5414","0","0","2024-05-01 08:25:24","2024-05-02 19:12:30"
"41732","4","simple","5415","0","0","2024-05-01 08:25:26","2024-05-02 19:12:31"
"41733","4","simple","5416","0","0","2024-05-01 08:25:28","2024-05-02 19:12:33"
"41734","4","simple","5417","0","0","2024-05-01 08:25:29","2024-05-02 19:12:35"
"41735","4","simple","5418","0","0","2024-05-01 08:25:31","2024-05-02 19:12:36"
"41736","4","simple","5419","0","0","2024-05-01 08:25:33","2024-05-02 19:12:38"
"41737","4","simple","5420","0","0","2024-05-01 08:25:34","2024-05-02 19:12:39"
"41738","4","simple","5421","0","0","2024-05-01 08:25:36","2024-05-02 19:12:41"
"41739","4","simple","5423","0","0","2024-05-01 08:25:38","2024-05-02 19:12:42"
"41740","4","simple","5424","0","0","2024-05-01 08:25:42","2024-05-02 19:12:44"
"41741","4","simple","5425","0","0","2024-05-01 08:25:47","2024-05-02 19:12:45"
"41742","4","simple","5426","0","0","2024-05-01 08:25:48","2024-05-02 19:12:47"
"41743","4","simple","5427","0","0","2024-05-01 08:25:50","2024-05-02 19:12:48"
"41744","4","simple","5428","0","0","2024-05-01 08:25:52","2024-05-02 19:12:49"
"41745","4","simple","5429","0","0","2024-05-01 08:25:54","2024-05-02 19:12:50"
"41746","4","simple","5430","0","0","2024-05-01 08:25:55","2024-05-02 19:12:52"
"41747","4","simple","5433","0","0","2024-05-01 08:25:56","2024-05-02 19:12:54"
"41748","4","simple","5434","0","0","2024-05-01 08:25:58","2024-05-02 19:12:55"
"41749","4","simple","5435","0","0","2024-05-01 08:26:00","2024-05-02 19:12:56"
"41750","4","simple","5436","0","0","2024-05-01 08:26:01","2024-05-02 19:12:58"
"41751","4","simple","5437","0","0","2024-05-01 08:26:03","2024-05-02 19:12:59"
"41752","4","simple","5438","0","0","2024-05-01 08:26:05","2024-05-02 19:13:01"
"41753","4","simple","5439","0","0","2024-05-01 08:26:07","2024-05-02 19:13:03"
"41754","4","simple","5440","0","0","2024-05-01 08:26:08","2024-05-02 19:13:03"
"41755","4","simple","5441","0","0","2024-05-01 08:26:10","2024-05-02 19:13:06"
"41756","4","simple","5442","0","0","2024-05-01 08:26:11","2024-05-02 19:13:07"
"41757","4","simple","5443","0","0","2024-05-01 08:26:13","2024-05-02 19:13:08"
"41758","4","simple","5444","0","0","2024-05-01 08:26:15","2024-05-02 19:13:10"
"41759","4","simple","5445","0","0","2024-05-01 08:26:17","2024-05-02 19:13:11"
"41760","4","simple","5446","0","0","2024-05-01 08:26:18","2024-05-02 19:13:13"
"41761","4","simple","5447","0","0","2024-05-01 08:26:20","2024-05-02 19:13:14"
"41762","4","simple","5448","0","0","2024-05-01 08:26:22","2024-05-02 19:13:16"
"41763","4","simple","5449","0","0","2024-05-01 08:26:23","2024-05-02 19:13:24"
"41764","4","simple","5450","0","0","2024-05-01 08:26:33","2024-05-02 19:13:25"
"41765","4","simple","5451","0","0","2024-05-01 08:26:34","2024-05-02 19:13:27"
"41766","4","simple","5452","0","0","2024-05-01 08:26:35","2024-05-02 19:13:28"
"41767","4","simple","5453","0","0","2024-05-01 08:26:37","2024-05-02 19:13:30"
"41768","4","simple","5454","0","0","2024-05-01 08:26:39","2024-05-02 19:13:31"
"41769","4","simple","5455","0","0","2024-05-01 08:26:41","2024-05-02 19:13:32"
"41770","4","simple","5456","0","0","2024-05-01 08:26:42","2024-05-02 19:13:34"
"41771","4","simple","5457","0","0","2024-05-01 08:26:44","2024-05-02 19:13:35"
"41772","4","simple","5458","0","0","2024-05-01 08:26:47","2024-05-02 19:13:37"
"41773","4","simple","5459","0","0","2024-05-01 08:26:49","2024-05-02 19:13:38"
"41774","4","simple","5460","0","0","2024-05-01 08:26:52","2024-05-02 19:13:40"
"41775","4","simple","5461","0","0","2024-05-01 08:26:55","2024-05-02 19:13:41"
"41776","4","simple","5462","0","0","2024-05-01 08:26:57","2024-05-02 19:13:43"
"41777","4","simple","5463","0","0","2024-05-01 08:26:58","2024-05-02 19:13:44"
"41778","4","simple","5464","0","0","2024-05-01 08:27:00","2024-05-02 19:13:45"
"41779","4","simple","5465","0","0","2024-05-01 08:27:02","2024-05-02 19:13:47"
"41780","4","simple","5466","0","0","2024-05-01 08:27:04","2024-05-02 19:13:48"
"41781","4","simple","5467","0","0","2024-05-01 08:27:05","2024-05-02 19:13:50"
"41782","4","simple","5468","0","0","2024-05-01 08:27:07","2024-05-02 19:13:51"
"41783","4","simple","5469","0","0","2024-05-01 08:27:09","2024-05-02 19:13:53"
"41784","4","simple","5470","0","0","2024-05-01 08:27:10","2024-05-02 19:13:54"
"41785","4","simple","5471","0","0","2024-05-01 08:27:12","2024-05-02 19:13:56"
"41786","4","simple","5472","0","0","2024-05-01 08:27:14","2024-05-02 19:13:57"
"41787","4","simple","5473","0","0","2024-05-01 08:27:16","2024-05-02 19:13:59"
"41788","4","simple","5474","0","0","2024-05-01 08:27:17","2024-05-02 19:14:00"
"41789","4","simple","5475","0","0","2024-05-01 08:27:19","2024-05-02 19:14:02"
"41790","4","simple","5476","0","0","2024-05-01 08:27:21","2024-05-02 19:14:03"
"41791","4","simple","5477","0","0","2024-05-01 08:27:22","2024-05-02 19:14:05"
"41792","4","simple","5478","0","0","2024-05-01 08:27:24","2024-05-02 19:14:06"
"41793","4","simple","5479","0","0","2024-05-01 08:27:26","2024-05-02 19:14:07"
"41794","4","simple","5480","0","0","2024-05-01 08:27:27","2024-05-02 19:14:09"
"41795","4","simple","5481","0","0","2024-05-01 08:27:29","2024-05-02 19:14:13"
"41796","4","simple","5482","0","0","2024-05-01 08:27:34","2024-05-02 19:14:15"
"41797","4","simple","5483","0","0","2024-05-01 08:27:35","2024-05-02 19:14:16"
"41798","4","simple","5484","0","0","2024-05-01 08:27:37","2024-05-02 19:14:18"
"41799","4","simple","5485","0","0","2024-05-01 08:27:38","2024-05-02 19:14:19"
"41800","4","simple","5486","0","0","2024-05-01 08:27:40","2024-05-02 19:14:20"
"41801","4","simple","5487","0","0","2024-05-01 08:27:42","2024-05-02 19:14:22"
"41802","4","simple","5488","0","0","2024-05-01 08:27:44","2024-05-02 19:14:23"
"41803","4","simple","5489","0","0","2024-05-01 08:27:47","2024-05-02 19:14:25"
"41804","4","simple","5490","0","0","2024-05-01 08:27:50","2024-05-02 19:14:26"
